,Hotel_Name,Review,Rating,User_Location,Helpful_Votes,Number_Of_Rooms,Review_Title,Trip_Type,Ranking,Price_Range,Contributions,Low_Price_Room,High_Price_Room,B&B_Ranking,Hotel_Ranking,Spec_Lodge_Ranking
3731,Mercure_Paris_Gare_de_Lyon_TGV-Paris_Ile_de_France,"DO NOT STAY HERE.  So first they deducted 260 Euros claiming it was for a 'guarantee'.  Then a week later, they deducted a FURTHER 158.80 Euros.  So I've basically ended up paying 418.80 Euros for a single nights stay.  When asked, they've said they haven't done that.  Yet my bank statements clearly show they have.  They now say I have to speak to my bank to ask them why they have deducted an extra amount, when clearly, it's this hotel that's deducted far more than they should have done.  How can you trust a hotel that takes 2 payments then denies it, despite having evidence to the contrary ?  So now, we're going to have to issue legal proceedings to recover these funds that they deny taking.  Appalling behaviour.",1.0,,4,315,DONT STAY - they took my payment twice and then denied it.,,"['#1,085 of 1,868 hotels in Paris']",['US$125 - US$246 (Based on Average Rates for a Standard Room) '],4,125,246,0,1,0
3732,Mercure_Paris_Gare_de_Lyon_TGV-Paris_Ile_de_France,"Very Terrible stay not worth it at all ! As a Diamond Member of ALL Accor hotels, normally service that I get from Accor Hotels are great but this time, nothing at all ! - No Upgrade and the room that I received was Sooo Small, I was feeling like in a Ibis hotel.  - All the amenities has been removed from the room >> Obviously a massive ""costs savings"" campaign is going on.... - No Welcome Gift or Special Welcome Letter ! - No feeling at all of ""Feel Welcome"" - Really received the feeling of ""I don't give a sh***"" from the lady that did my check-in  Such a pity to offer membership such as Diamond Member but not even to provide ""High Class Service"" up to this level of members.  Breakfast Buffet was at least not too bad !  Price for one night there is way too expensive for what",1.0,"Yvonand, Switzerland",64,315,Terrible Stay - Expensive One Night Room,Trip type: Travelled on business,"['#1,085 of 1,868 hotels in Paris']",['US$125 - US$246 (Based on Average Rates for a Standard Room) '],68,125,246,0,1,0
3733,Mercure_Paris_Gare_de_Lyon_TGV-Paris_Ile_de_France,Perfect !... sanitary condition s provided as announced to make your stay safe and without stress ! in addition the personal was very attentive and helpful with a smile : this was appreciated and that short stay at Paris has been very efficient. Thanks,4.0,,16,315,A short business stay at Paris during Covid !,Trip type: Travelled on business,"['#1,085 of 1,868 hotels in Paris']",['US$125 - US$246 (Based on Average Rates for a Standard Room) '],10,125,246,0,1,0
3734,Mercure_Paris_Gare_de_Lyon_TGV-Paris_Ile_de_France,"We have reserved a room on Booking.com ( where in order to make the reservation we needed to provide a credit card, as per Booking’s policy) and then I immediately followed up with an email to ask the hotel if we could use the ‘Cheques Vacances ANCV’ to pay for the stay.  The answer was affirmative, but I checked and double checked with them to see if the room/ rate was eligible to this payment method.  When we checked out and wanted to use the cheques to pay for the stay, we were unpleasantly surprised to see that the credit card was already debited and that we couldn’t pay with the cheques vacances, contrary to what we’ve been told when making the reservation.   At the reception they told us: -	The rate wasn’t eligible, and we should have chosen a different one in order to be",2.0,,2,315,Disappointed when having to pay,,"['#1,085 of 1,868 hotels in Paris']",['US$125 - US$246 (Based on Average Rates for a Standard Room) '],1,125,246,0,1,0
3735,Best_Western_Hotel_Opera_Drouot-Paris_Ile_de_France,"I cannot understand how anyone can rate the location of this hotel as excellent.  It is on a seedy looking street across from a boarded up washateria which is located next to a boarded up noodle shop!  The street itself is very narrow and the traffic noise lasts all day long, well into the night.  The breakfast is so meager that to charge 12 Euros for it is a crime.  The reception desk is of no help.  When I asked for an umbrella, the woman merely shrugged and there were none left.  Every decent hotel has enough umbrellas to accommodate each room.  Noise from the upstairs room kept us awake many a night.  There is no lobby to speak of.  Maid service is slow.  All in all an unpleasant experience",2.0,"Fairfax, Virginia",17,39,SURELY THERE ARE BETTER HOTELS AT THIS PRICE,,"['#1,028 of 1,868 hotels in Paris']",['US$103 - US$291 (Based on Average Rates for a Standard Room) '],15,103,291,0,1,0
3736,Best_Western_Hotel_Opera_Drouot-Paris_Ile_de_France,"Good stuff: We liked that the hotel was in a great location. Close to a metro station and easily accessible to the sights. 15-20 min walk to the restaurants and bars around. Our room had a small balcony and although the room is compact it served the purpose for the trip as were out a lot. Bathroom was a good size and the staff were friendly. Adriana and Karima and the team were very happy to help us any advice about how to get to places etc.  Downside: it states on the booking site that the room has air conditioning which is inaccurately written. The room can get quite warm and the air con is ""seasonal"". So we had to keep the window open in the bathroom. All the tv channels are in french no English subtitles but the WiFi works.  Lastly breakfast is not spectacular. It's minimal,",4.0,,2,39,Excellent Location,Trip type: Travelled as a couple,"['#1,028 of 1,868 hotels in Paris']",['US$103 - US$291 (Based on Average Rates for a Standard Room) '],9,103,291,0,1,0
3737,Best_Western_Hotel_Opera_Drouot-Paris_Ile_de_France,"Try to find a hotel in Paris that a) will not dry your bank account, and b) in a pleasant and central place. Well this it, clean, good price, well yes the rooms are small, but location location.  Good restaurants around the hotel, close to the main attractions, good breakfast, and very friendly staff.  This is my from now on my Paris hotel.",5.0,"Calgary, Canada",7,39,"Clean, and central.",Trip type: Travelled solo,"['#1,028 of 1,868 hotels in Paris']",['US$103 - US$291 (Based on Average Rates for a Standard Room) '],22,103,291,0,1,0
3738,Best_Western_Hotel_Opera_Drouot-Paris_Ile_de_France,We were close to all kind of services and attractions. Public transportation of all mind with in 2 blocks. Several good restaurants within 10 minutes walking. Help at reception was always available in french and english.,5.0,"Calgary, Canada",5,39,Great Location! Great service 24/7,Trip type: Travelled as a couple,"['#1,028 of 1,868 hotels in Paris']",['US$103 - US$291 (Based on Average Rates for a Standard Room) '],7,103,291,0,1,0
3739,Best_Western_Hotel_Opera_Drouot-Paris_Ile_de_France,"It's a nice hotel with the standard features: clean, comfortable and staff is friendly; the location is good.  There are some issues though: the elevator was broken the first day, but most importantly they have central AC and turned it off the first night I arrived so you cannot have AC in your room.   This is a total inconvenience: my room was hot and stuffy and I could do nothing.   Other than that I my reservation said paid in advance and then when I check out they let me know they did not charge it so I have to pay it on that moment and really messed my cash flow.    It was a nice stay but they have to fix the little issues to make it a really great place to stay.",4.0,"Mexico City, Mexico",50,39,"Nice Hotel, but has some issues",,"['#1,028 of 1,868 hotels in Paris']",['US$103 - US$291 (Based on Average Rates for a Standard Room) '],161,103,291,0,1,0
3740,Hotel_Claude_Bernard_Saint_Germain-Paris_Ile_de_France,"This little hotel is just fine. It is clean, the beds were comfortable, and the staff was helpful and friendly. They worked to get us exactly the room that would work for us. They let us stash our bags in a secure place before check-in so that we didn't have to waste a morning of Paris time.",4.0,"Philadelphia, Pennsylvania",110,35,Nice economical hotel in Latin Quarter,,"['#1,046 of 1,868 hotels in Paris']",['US$100 - US$233 (Based on Average Rates for a Standard Room) '],139,100,233,0,1,0
3741,Hotel_Claude_Bernard_Saint_Germain-Paris_Ile_de_France,"Extremely noisy, A gang of rweed smoker rapers ( my room was smelling like Amsterdam) hold a party for two nights, was impossible to sleep. Receptionists was trying to calm them down, but was completely helpless. Only the second night after my continuous complains they charge me to another room",1.0,Port Louis,1,35,Mr,Trip type: Travelled on business,"['#1,046 of 1,868 hotels in Paris']",['US$100 - US$233 (Based on Average Rates for a Standard Room) '],6,100,233,0,1,0
3742,Hotel_Claude_Bernard_Saint_Germain-Paris_Ile_de_France,"The hotel is well located, near Quartier Latin, Notre Dame, Saint Germain but the rooms are small,the appliances very old fashion ,the furniture need to be refurbished. the staff instead is very very polite and kind.The budget is friendly.",3.0,"Craiova, Romania",60,35,"Comme ci, comme ca !",,"['#1,046 of 1,868 hotels in Paris']",['US$100 - US$233 (Based on Average Rates for a Standard Room) '],168,100,233,0,1,0
3743,Hotel_Claude_Bernard_Saint_Germain-Paris_Ile_de_France,"bad bad bad bad nasty nasty nasty nasty and OH SO VERY UNCOMFORTABLE!!!! PICS DO NOT REFLECT TRUTH!    · The pictures on TripA DO NOT adequately represent the state of this hotel. The rooms are very overpriced for their current state of disrepair and lack of human comfort.   Not good at all.!!!! NOT good at all!!!!! The presentation on site parallels a ""bait and switch"" situation. I suspect they have one or two rooms decked out nicely and the rest are dung-heaps!!!   My level of disappointment was sky-high!!! Had I not had nine people in my party, I would have abandoned the place for anything else!!!   The smell was horrible. The breakfast was inadequate for 13-15 euro.   The shower was dingy and water leaks from the bathroom. My room (a triple) for 200 a night was closet. What",1.0,"Katy, Texas",6,35,Nasty&bad and bad&nasty / Pics do not reflect the current state of affairs at this ?hotel?,,"['#1,046 of 1,868 hotels in Paris']",['US$100 - US$233 (Based on Average Rates for a Standard Room) '],36,100,233,0,1,0
3744,Hotel_Claude_Bernard_Saint_Germain-Paris_Ile_de_France,"We stayed here for three nights in a family room (2 adults and 2 children- ages 7 & 9). Hotel staff was friendly and prompt to reply to e-mail inquiries and requests we placed before our arrival. They assisted with setting up private car service from CDG (~80Euro for one-way service) and accommodated our request for a family room with a private balcony. Hotel is an older building with some outdated carpeting/stairs/walls, but not unexpected or out of the norm for a Paris hotel in this price range. Single, small elevator (fits 2 people max), so we took the stairs most of the time up to the fourth floor. Breakfast was typical, simple European buffet-style (pastries, cheese, meat, cereal, coffee, juice, bread, jams). Location was good - close to Metro so easy access to rest of",4.0,"Seattle, Washington",None,35,"Nice, budget-friendly hotel close to Metro",Trip type: Travelled with family,"['#1,046 of 1,868 hotels in Paris']",['US$100 - US$233 (Based on Average Rates for a Standard Room) '],7,100,233,0,1,0
3745,Crystal_Hotel-Paris_Ile_de_France,"My friend and I (both in our twenties) stayed here in late August. The location was ideal for us to be able to get on the metro, RER, and walk to many of Paris’ best sights, such as the Notre Dame, the D’Orsay, and the Louvre. We booked a double room in advance through Booking.com. We got a comfortable double bed and a clean bathroom. The room was cleaned, bathroom restocked, and sheets changed every day. The room had an aircon, which was essential because it was hot and humid when we were there. The hotel was quiet overnight. Our only negatives about this hotel were that the wifi was a bit patchy, and the bathroom door didn’t close completely. Neither of these things were a big issue for us, and our stay was comfortable.",4.0,"Adelaide, Australia",47,26,"Great location, comfortable hotel",Trip type: Travelled with friends,"['#1,043 of 1,868 hotels in Paris']",['US$158 - US$343 (Based on Average Rates for a Standard Room) '],85,158,343,0,1,0
3746,Crystal_Hotel-Paris_Ile_de_France,"Although I am a frequent guest, who stayed 3 times before, no tolerance or understanding is shown about my non-refundable reservation that I had to postpone for health reasons. I made a double room reservation on the 28th of January 2020, for 3 nights, starting from the 1st of January 2020. But as I’m suffering from lymphoma transformation and neutropenia which makes me extremely vulnerable to any kind of infectious diseases my physician prohibited me from travelling with a very low neutrophils counts. I sent to the Hotel my medical report to prove my health situation and requested them to postpone my reservation to another date. But they didn't accept.  Despite the doctor's report, they charged me the room money that I did not use.",2.0,istanbul,1,26,not being guest focused,,"['#1,043 of 1,868 hotels in Paris']",['US$158 - US$343 (Based on Average Rates for a Standard Room) '],6,158,343,0,1,0
3747,Crystal_Hotel-Paris_Ile_de_France,"Very friendly staff and lovely management, the rooms are small and the hotel is located near The Louvre museum. You can walk around the neighbourhood and get to know the soul of Paris. It's so authentic and beautiful. I enjoyed it so much.",4.0,"Rotterdam, The Netherlands",12,26,Friendly staff!,,"['#1,043 of 1,868 hotels in Paris']",['US$158 - US$343 (Based on Average Rates for a Standard Room) '],11,158,343,0,1,0
3748,Crystal_Hotel-Paris_Ile_de_France,Good location. Clean. Rooms smallest. If on 5th floor you have to walk the last. Quiet. Left bank near to river and many sites within walking distant. Good cafes nearby.  Price seemed a little high but good location . Probably within the price range for Paris,4.0,,45,26,Nice people at desk,,"['#1,043 of 1,868 hotels in Paris']",['US$158 - US$343 (Based on Average Rates for a Standard Room) '],24,158,343,0,1,0
3749,Crystal_Hotel-Paris_Ile_de_France,Such a good location de flore cafe is on the corner!!!close to metro and bus restaurants monoprix and chique safe  fashionable area. Very nice personeel. Comfortable and on the 5th floor (lift available to the 4th)rooftops view and spire of eglise st .germein recommended,5.0,,4,26,Fantastic friendly stylish hotel,Trip type: Travelled solo,"['#1,043 of 1,868 hotels in Paris']",['US$158 - US$343 (Based on Average Rates for a Standard Room) '],4,158,343,0,1,0
3750,Ibis_Styles_Paris_Gare_de_l_Est_TGV-Paris_Ile_de_France,"Its been a couple of years since our last stay in this Ibis and there has been little or no change apart from the reception area becoming more open.  The staff are helpful, the hotel is in a great location between the train stations of  Nord and Est as it was off the Eurostar and onto a train to Germany the following morning.   The room was clean and tidy and the breakfast 'bob on'.  As there are no kettles in Ibis hotel the first task is to plug in the travel kettle and make a brew. How people survive without a brew first thing is a mystery (take your own cups as well).  The only downside with the room was that it was at the front (no problem with that) but outside the window is the local bus terminus which runs, its seems, 24 hr a day hence even in the late hours constant",5.0,"Wigan, United Kingdom",135,37,No change..,,"['#1,037 of 1,868 hotels in Paris']",['US$97 - US$206 (Based on Average Rates for a Standard Room) '],207,97,206,0,1,0
3751,Ibis_Styles_Paris_Gare_de_l_Est_TGV-Paris_Ile_de_France,"Stayed 4 nights there. The room was pretty small, but it's good enough if you only plan to sleep there.   Everything was super clean. They did not clean the room each day because of COVID-19. A safe, a television and a small air conditioning are available in the room.  The staff in the evening is very nice.  The breakfast has fruits, bread, croissant, pain au chocolat, yogurt, cheese, jam, coffee and fresh orange juice. It's normally an all-you-can-eat buffet, but because of COVID-19, you had to pre-order in the evening your food. The next morning, you go downstairs to pick your food and eat it in your room. Not so fun, but what can you do.  Breakfast was €12 per person, per day. Maybe not so much worth it but saves you the hassle of having to eat somewhere in the morning.  Our",4.0,"Quebec City, Canada",54,37,Nice hotel close to Gare de l'Est (and Gare du Nord),,"['#1,037 of 1,868 hotels in Paris']",['US$97 - US$206 (Based on Average Rates for a Standard Room) '],73,97,206,0,1,0
3752,Ibis_Styles_Paris_Gare_de_l_Est_TGV-Paris_Ile_de_France,"I arrived late at the hotel and was stuck in a windowless bunker on the ground floor: no windows, dark place. For the price you pay for a room (even if it's Paris)...I cannot imagine being a happy customer with such an arrangement.",3.0,"Munich, Germany",None,37,200€ per night for a windowless bunker,Trip type: Travelled on business,"['#1,037 of 1,868 hotels in Paris']",['US$97 - US$206 (Based on Average Rates for a Standard Room) '],1,97,206,0,1,0
3753,Ibis_Styles_Paris_Gare_de_l_Est_TGV-Paris_Ile_de_France,Easy walk with rucksacks from Gard du Nord as we were going out of Gard du L’Est. Comfortable room. Plentiful breakfast. Friendly staff. Good location - we walked to Sacre Coeur in the evening. All good.,4.0,"Sheffield, United Kingdom",174,37,Easy location for transit,Trip type: Travelled as a couple,"['#1,037 of 1,868 hotels in Paris']",['US$97 - US$206 (Based on Average Rates for a Standard Room) '],1972,97,206,0,1,0
3754,Ibis_Styles_Paris_Gare_de_l_Est_TGV-Paris_Ile_de_France,"I stayed at ibis hotel with my wife for 2 nights. We were given a room on the 2nd floor not to big but good for 2 people to stay. The staff were all helpfull . The breakfast was very good and the location of the hotel was very good being near gare del est. The only thing that i found uncomfortable was the elevatorwhich was small compared to others, and way to slow. Offcourse at night all must be carefull especialy aroind Gare del est but pne has to be always on alert and carefull especially on big cities and near train stations.Other than that i had a very good stay and in the future i will stay again in the same hotel.",5.0,"Nicosia, Cyprus",66,37,Pleasant stay,Trip type: Travelled as a couple,"['#1,037 of 1,868 hotels in Paris']",['US$97 - US$206 (Based on Average Rates for a Standard Room) '],100,97,206,0,1,0
3755,Citadines_Maine_Montparnasse_Paris-Paris_Ile_de_France,"It's a great choice if you wish to travel around France, the hotel is close to Montparnasse Station where many trains to Normandy and other regions leave from. The Lady at the reception was very nice and helpful. Inside of the room, we had an impression it was not spacious enough due to the way it was arranged, but besides, all was fine.",4.0,"Krakow, Poland",117,67,very close to Montparnasse station,,"['#1,055 of 1,868 hotels in Paris']",['US$110 - US$237 (Based on Average Rates for a Standard Room) '],728,110,237,0,1,0
3756,Citadines_Maine_Montparnasse_Paris-Paris_Ile_de_France,"I stayed at Citadines for a full month. I had just relocated from the US to Paris, and I was set up there temporarily while settling down. The hotel offers good value for money, is located in the vibrant Montparnasse area with plenty to do and good train/metro connections. The apartment I stayed in was quaint and had nice views of Paris rooftops. What I appreciated the most was how forthcoming the staff have been. They were very friendly, flexible and quickly accommodated for my requests. I would definitely recommend this hotel for a longer stay while you discover Paris or start settling down here.",5.0,"Paris, France",None,67,Great value and great staff,Trip type: Travelled on business,"['#1,055 of 1,868 hotels in Paris']",['US$110 - US$237 (Based on Average Rates for a Standard Room) '],7,110,237,0,1,0
3757,Citadines_Maine_Montparnasse_Paris-Paris_Ile_de_France,"Well located, staff correct but room conditions needs some improvements.  The room conditions did not looks like exactly the brochures pictures.  Cleanliness of the room may be improved. Some bed linens should be replaced.",3.0,,None,67,Improvable,Trip type: Travelled on business,"['#1,055 of 1,868 hotels in Paris']",['US$110 - US$237 (Based on Average Rates for a Standard Room) '],2,110,237,0,1,0
3758,Citadines_Maine_Montparnasse_Paris-Paris_Ile_de_France,"Spent 2 nights in the Studio, wich is spacious enought and fully equipped. Fridge, microwave etc... You can spend time with your family or alone and the supermarket is a minute away. Bathroom was clean, Coffee is offered in the little lobby and you have a business center with a computer that you can use.  The little issue is that if you turn on the air conditioning room 13, I don't know if the same in other rooms, you smell like someone is smoking. That smell might come from bellow ground floor or basement.    I would also recommend to add tissues in the rooms",4.0,"Beirut, Lebanon",47,67,Best value,Trip type: Travelled solo,"['#1,055 of 1,868 hotels in Paris']",['US$110 - US$237 (Based on Average Rates for a Standard Room) '],73,110,237,0,1,0
3759,Citadines_Maine_Montparnasse_Paris-Paris_Ile_de_France,"We needed a hotel close to Gare Montparnasse and since we were only staying for 1 night, we decided to go as cheap as we could. We booked our hotel stay on Expedia and when we arrived, we weren't disappointed. The room was small but somehow they managed to squeeze in a small table and 2 chairs, which acted as auxiliary shelving for our backpacks, toiletries, etc. There was a small kitchenette and it was fully stocked. For us for 1 night it was perfect, for an extended stay, we would have definitely upgraded to a larger room. If you're okay with a tiny room which still has all the amenities you need (kitchenette, utensils, fridge, pots, pans), I would definitely book here. It's right across the street from the train station and short walking distance to many shops, restaurants,",5.0,"Dubai, United Arab Emirates",46,67,"Great value, next door to Gare Montparnasse",,"['#1,055 of 1,868 hotels in Paris']",['US$110 - US$237 (Based on Average Rates for a Standard Room) '],52,110,237,0,1,0
3760,Hotel_Elysee_Etoile-Paris_Ile_de_France,"This is my third visit to this hotel over a 2 year period.  It is modest in style and comfort, but the location is great, just a stone's throw from the Arc de Triomphe, metro and RER stations.  The rooms are on the small side, but everything is there, sufficient for a short stay.  My only comment is about my room cleanliness.  There was dust and dirt in corners, and a sizeable dust ball in the middle of the room.  Better attention to micro cleaning would be a good improvement.",3.0,"Chelmsford, UK",208,18,"Nice little hotel, some housekeeping  improvements required",Trip type: Travelled on business,"['#1,044 of 1,868 hotels in Paris']",['US$102 - US$214 (Based on Average Rates for a Standard Room) '],153,102,214,0,1,0
3761,Hotel_Elysee_Etoile-Paris_Ile_de_France,Had been to the accommodation a few times before and despite a full refurbishment we left rather disappointed. The soundproofing is very poor and we could hear our upstairs neighbour on the phone the whole night! After 5 nights of virtually no sleep we were glad to go home. Despite fond memories we will not be returning.,3.0,"Glasgow, United Kingdom",4,18,Rather Disappointing,Trip type: Travelled as a couple,"['#1,044 of 1,868 hotels in Paris']",['US$102 - US$214 (Based on Average Rates for a Standard Room) '],3,102,214,0,1,0
3762,Hotel_Elysee_Etoile-Paris_Ile_de_France,"Excellent location!  clean room but small, new bathroom. Very kind receptionist who solved everything and her name is Shamina, Breakfast is basic. Lobby very small. ideal to stay few days near in the tourist center of Paris Safe Zone",3.0,,3,18,Best location at Paris,,"['#1,044 of 1,868 hotels in Paris']",['US$102 - US$214 (Based on Average Rates for a Standard Room) '],10,102,214,0,1,0
3763,Hotel_Elysee_Etoile-Paris_Ile_de_France,"Excellent location, next to triumphal arch and a few minutes walk from the Eiffel Tower. Extremely polite and helpful staff, notably Ramdane and the person who speaks a very good portuguese, but i unfortunately don’t remember her name. The room was small but functional.",4.0,"Belo Horizonte, MG",1,18,Great cost-benefit,Trip type: Travelled with family,"['#1,044 of 1,868 hotels in Paris']",['US$102 - US$214 (Based on Average Rates for a Standard Room) '],11,102,214,0,1,0
3764,Hotel_Elysee_Etoile-Paris_Ile_de_France,Whilst the rooms are small they serve their purpose for a few days city break. Clean & with all you need for a short stay.  Great location just a couple of minutes walk from the Arc del Triomphe/Champs Elysees. Our air conditioning stopped working on the second day but was fixed immediately following reporting the fault to reception staff.  All the staff were very friendly and we would like to give a special mention to Ilham and Ramadah (apologies if spelling is incorrect) who were so chatty and always smiling - great assets to the team.  We would stay here again.,4.0,Bangor Northern Ireland,12,18,Great stay,,"['#1,044 of 1,868 hotels in Paris']",['US$102 - US$214 (Based on Average Rates for a Standard Room) '],15,102,214,0,1,0
3765,Hotel_Kyriad_Paris_12_Nation-Paris_Ile_de_France,"Verry easy location, small but cute place. People take care of you, really. If you need a large place with lot of peaople, this hotel isn't what you need. But if you want to stay quite and calm, go for it !",5.0,,None,33,A welcome place,Trip type: Travelled on business,"['#1,051 of 1,868 hotels in Paris']",['US$90 - US$167 (Based on Average Rates for a Standard Room) '],1,90,167,0,1,0
3766,Hotel_Kyriad_Paris_12_Nation-Paris_Ile_de_France,"Located at the edge of the city, though easy and quick access to the city centre by metro and RER regional trains. We booked the option for four people, and we received two adjacent rooms, each coming with their own bathrooms. We stayed here at the end of summer/begin of fall - the temperatures were ideal to open even up the windows for a bit of fresh air. The internet connection was fast, instant coffee and tea were provided for free (didn't have breakfast, so cannot comment on that). Clean modern bathroom, a bit compact, which wasn't an issue for any of the four of us though. Comfy beds.",5.0,"Vienna, Austria",99,33,nice affordable hotel by the Nations metro/RER stop,Trip type: Travelled with friends,"['#1,051 of 1,868 hotels in Paris']",['US$90 - US$167 (Based on Average Rates for a Standard Room) '],425,90,167,0,1,0
3767,Hotel_Kyriad_Paris_12_Nation-Paris_Ile_de_France,"Rooms extremely small, no place to even open the luggage, bed even touching the wall in one place. Shower so small you cannot wash your feet... and I am not oversized! Price is not small at all. Otherwise it was clean (which is not always the case in Paris, the dirtiest capital city on earth!). Hotel is not for families. Its is barely for young travelers looking for a location in the center of Paris regardless of comfort.",3.0,"Saint-Aubin-De-Medoc, France",1,33,"Bof! Just acceptable, nothing more.",Trip type: Travelled with family,"['#1,051 of 1,868 hotels in Paris']",['US$90 - US$167 (Based on Average Rates for a Standard Room) '],3,90,167,0,1,0
3768,Hotel_Kyriad_Paris_12_Nation-Paris_Ile_de_France,"It’s a really nice and simple hotel. The staff is helpful and friendly. They also double for the hotel next door. The rooms are clean, good and really simple. The advantage is that it’s really close to the airport and you can get there within just one train stop from inside the airport. There’s a bus and train station behind the hotel.",4.0,"Accra, Ghana",116,33,Value for money,Trip type: Travelled with family,"['#1,051 of 1,868 hotels in Paris']",['US$90 - US$167 (Based on Average Rates for a Standard Room) '],697,90,167,0,1,0
3769,Hotel_Kyriad_Paris_12_Nation-Paris_Ile_de_France,"Good Hotel and would stay there again. Location was good, not too fart from Nation metro. Good bars and restaurants nearby that are reasonably priced. Friendly service and decent breakfast. What's not to like?",4.0,"London, United Kingdom",None,33,Recommended for families and business travellers,Trip type: Travelled with family,"['#1,051 of 1,868 hotels in Paris']",['US$90 - US$167 (Based on Average Rates for a Standard Room) '],1,90,167,0,1,0
3770,Maison_46-Paris_Ile_de_France,"We stayed here for eight nights.  Was very clean and staff friendly & helpful.  Many options to eat and shop nearby.  The breakfast is OK, but not a good value for what you get, especially since there are better options nearby.  We would stay here again.",4.0,"Amery, Wisconsin",32,30,Good Hotel for the Price,,"['#1,049 of 1,868 hotels in Paris']",['US$121 - US$199 (Based on Average Rates for a Standard Room) '],25,121,199,0,1,0
3771,Maison_46-Paris_Ile_de_France,Me and my boyfriend were slightly optimistic when booking this hotel due to the mixed reviews. We stayed in the Suite Eiffel and it was beautiful! It’s like a small apartment as you have a room with a tv and sofa then a room for the toilet then the bedroom and open bathroom. The bathroom is absolutely stunning! The view at night when the Eiffel Tower is lit up is just breath taking. Only thing I would say to be careful of is the bath and shower and they can leak abit but not a major issue! The staff were really friendly and helpful. It’s a quiet hotel so we didn’t eat here. There are lots of places to eat near by and the two nearest metro stations are about a 5 minute walk. Taxi’s are also reasonable in Paris so the hotel called a Taxi for us a couple of times when we was there.,5.0,Kent,22,30,Beautiful hotel for a brilliant price!,Trip type: Travelled as a couple,"['#1,049 of 1,868 hotels in Paris']",['US$121 - US$199 (Based on Average Rates for a Standard Room) '],47,121,199,0,1,0
3772,Maison_46-Paris_Ile_de_France,"We stayed in Best Western Eiffel Cambronne recently and were disappointed after staying in lovely best western hotels around the world this one was below the standard. Some of the reception staff weren’t that friendly and were reluctant to give any help/advice. We had a view of the Eiffel Tower from our room. My bf had contacted the hotel to ask for balloons or something special in our room as it was my birthday, got to the hotel and nothing, disappointing! Our shower leaked all over the bathroom floor everytime we used it and was never fixed our whole stay there. Close to a metro station which is good and the room was nice but staff including cleaners need better customer service skills. Breakfast €18 each, what a rip off, bakery across road from hotel gets two people breakfast",3.0,"Antrim, United Kingdom",4,30,Good hotel could be better,Trip type: Travelled as a couple,"['#1,049 of 1,868 hotels in Paris']",['US$121 - US$199 (Based on Average Rates for a Standard Room) '],34,121,199,0,1,0
3773,Maison_46-Paris_Ile_de_France,"Loved the hotel, checkin and out was very easy. We arrived earlier, that was no problem. People were very helpfull. The rooms were clean. The lift is a bit small. It’s nearby the eiffel tower (15 min walking).",4.0,,None,30,Great hotel,Trip type: Travelled with friends,"['#1,049 of 1,868 hotels in Paris']",['US$121 - US$199 (Based on Average Rates for a Standard Room) '],1,121,199,0,1,0
3774,Maison_46-Paris_Ile_de_France,"Two lovely girls greeted us when we first arrived and they checked us in very quickly which was greatly appreciated after a long travel day. The room was modern, neat and tidy and the bed super comfortable. The bathroom was spacious and the shower was extra hot and good pressure. The breakfast was delightful, nice selection and was a great start to the day. Would definitely stay here again.",5.0,"Gladstone, Australia",47,30,"Great location, great hotel",Trip type: Travelled as a couple,"['#1,049 of 1,868 hotels in Paris']",['US$121 - US$199 (Based on Average Rates for a Standard Room) '],56,121,199,0,1,0
3775,B_B_Hotel_Paris_Porte_des_Lilas-Paris_Ile_de_France,"Even though we live in Paris, we stayed here for 2 nights to be near the hospital so we wanted somewhere cheap and convenient. I had never stayed in one of the B&B chain before and I was really surprised. The hotel is very new and everything is clean and modern. The rooms are small but perfectly functional for a short stay and the beds comfortable. The hotel is really close to the tram and metro so very convenient. In Paris that kind of price would generally get you a flea pit so it is incredibly good value. It is obviously not in the glamorous area of Paris but is fine and there are few local restaurants not far away. The buffet breakfast is incredibly good value and the staff (particularly in the breakfast room) were friendly and welcoming.",5.0,France,36,265,Pleasantly surprised,Trip type: Travelled with family,"['#1,058 of 1,868 hotels in Paris']",['US$62 - US$110 (Based on Average Rates for a Standard Room) '],159,62,110,0,1,0
3776,B_B_Hotel_Paris_Porte_des_Lilas-Paris_Ile_de_France,Stayed here with a tour group. Rooms are small however so is the price. Hotel was quiet and clean. Breakfast was quite good and plentiful. A bit of a walk to the metro but nothing to be concerned about the Metro is quick and efficient for the most part. Staff was friendly.We would stay here again.,4.0,"Calgary, Canada",104,265,Nice Place for the Price,,"['#1,058 of 1,868 hotels in Paris']",['US$62 - US$110 (Based on Average Rates for a Standard Room) '],133,62,110,0,1,0
3777,B_B_Hotel_Paris_Porte_des_Lilas-Paris_Ile_de_France,Rooms are very small so hard to get around!  Comfortable bed and good breakfast.  It’s in an ok area but good for the price.  I was sharing a room with someone as on a tour group and it is pretty cramped in here and gets very hot too.,3.0,"Calgary, Canada",156,265,Just ok,Trip type: Travelled solo,"['#1,058 of 1,868 hotels in Paris']",['US$62 - US$110 (Based on Average Rates for a Standard Room) '],425,62,110,0,1,0
